OrderID,CustomerID,PlatformID,ZoneID,OrderStatus,OrderDate,OrderTime,Subtotal_EGP,DeliveryFee_EGP,PlatformCommissionPercent,PlatformCommissionAmount_EGP,Tip_EGP,IsCOD,WasCODRefused
3260,415,1,15,Delivered,2024-10-10,2024-10-10 12:48:25,408.33,22.0,23.41,95.59,0,0,
3261,101,1,5,Refunded,2024-11-15,2024-11-15 18:41:48,292.43,22.0,22.49,65.77,20,1,0
3262,84,3,16,Delivered,2024-08-18,2024-08-18 19:06:27,410.47,20.0,17.57,72.12,10,0,
3263,208,1,11,Delivered,2024-12-01,2024-12-01 23:17:18,145.33,28.0,21.23,30.85,0,1,0
3264,185,3,24,Delivered,2024-05-09,2024-05-09 00:10:05,192.22,20.0,16.9,32.49,50,1,1
3265,241,2,33,Delivered,2024-05-14,2024-05-14 22:03:45,244.7,20.0,15.14,37.05,0,1,0
3266,84,2,16,Delivered,2025-03-07,2025-03-07 17:25:02,328.01,20.0,15.05,49.37,5,1,0
3267,219,2,32,Delivered,2024-10-29,2024-10-29 10:51:56,592.61,20.0,17.03,100.92,30,1,0
3268,365,3,5,Delivered,2025-06-17,2025-06-17 23:08:25,313.54,22.0,19.08,59.82,0,1,0
3269,185,2,24,Refunded,2025-03-19,2025-03-19 11:17:22,687.65,20.0,15.34,105.49,20,1,0
3270,21,2,3,Delivered,2024-02-10,2024-02-10 14:12:51,273.95,45.0,17.76,48.65,0,1,1
3271,127,5,22,Delivered,2024-08-25,2024-08-25 22:37:36,233.65,22.0,0.0,0.0,0,0,
3272,338,2,4,Delivered,2024-08-17,2024-08-17 20:39:17,585.08,35.0,17.98,105.2,20,0,
3273,190,1,9,Cancelled,2024-04-11,2024-04-11 15:25:25,518.9,42.0,21.74,112.81,20,1,0
3274,428,3,2,Delivered,2024-02-28,2024-02-28 19:17:16,462.98,28.0,18.29,84.68,0,1,0
3275,206,2,5,Delivered,2024-03-17,2024-03-17 02:23:05,788.12,22.0,17.29,136.27,0,1,0
3276,171,4,7,Delivered,2024-10-11,2024-10-11 01:51:24,223.47,25.0,13.92,31.11,0,1,1
3277,34,2,8,Delivered,2025-05-30,2025-05-30 21:51:57,495.88,40.0,17.07,84.65,10,1,0
3278,136,2,5,Delivered,2024-10-03,2024-10-03 20:30:14,286.49,22.0,17.34,49.68,0,1,0
3279,147,1,13,Cancelled,2024-10-31,2024-10-31 20:04:15,204.74,25.0,24.42,50.0,0,0,
3280,131,1,14,Delivered,2025-12-25,2025-12-25 13:52:35,690.8,0.0,20.94,144.65,0,0,
3281,445,1,11,Delivered,2025-06-18,2025-06-18 23:49:55,235.97,28.0,22.21,52.41,10,1,0
3282,25,3,16,Delivered,2025-04-21,2025-04-21 13:02:59,490.95,20.0,15.62,76.69,0,1,0
3283,14,3,20,Delivered,2024-03-08,2024-03-08 19:12:51,564.17,22.0,17.79,100.37,0,0,
3284,11,1,14,Delivered,2025-08-17,2025-08-17 14:33:14,365.73,25.0,22.78,83.31,0,0,
3285,439,5,20,Delivered,2025-10-06,2025-10-06 21:43:35,441.67,22.0,0.0,0.0,0,1,0
3286,170,1,2,Delivered,2025-10-09,2025-10-09 00:19:04,666.26,28.0,23.76,158.3,0,0,
3287,352,3,5,Cancelled,2025-12-10,2025-12-10 19:16:29,338.47,22.0,16.28,55.1,0,1,0
3288,290,4,1,Delivered,2024-06-27,2024-06-27 20:17:27,451.44,30.0,13.7,61.85,25,1,0
3289,380,5,7,Delivered,2024-06-02,2024-06-02 20:01:26,157.06,25.0,0.0,0.0,5,0,
3290,220,1,18,Delivered,2025-08-20,2025-08-20 22:16:33,381.53,20.0,22.13,84.43,20,1,0
3291,451,3,6,Delivered,2024-12-16,2024-12-16 21:42:54,551.42,30.0,15.21,83.87,30,0,
3292,15,1,7,Delivered,2024-02-14,2024-02-14 22:00:01,321.18,25.0,24.89,79.94,25,1,0
3293,260,3,6,Cancelled,2024-11-02,2024-11-02 22:53:32,428.93,30.0,17.69,75.88,20,0,
3294,78,2,11,Delivered,2025-10-08,2025-10-08 23:15:32,174.55,28.0,15.93,27.81,0,1,0
3295,18,5,28,Delivered,2024-01-12,2024-01-12 13:00:27,245.32,20.0,0.0,0.0,20,1,0
3296,291,5,5,Delivered,2025-10-02,2025-10-02 21:14:35,399.76,22.0,0.0,0.0,0,1,0
3297,313,2,5,Cancelled,2024-07-15,2024-07-15 15:29:19,197.46,22.0,17.01,33.59,20,1,0
3298,365,3,5,Delivered,2024-02-26,2024-02-26 21:53:58,310.54,22.0,18.7,58.07,15,0,
3299,26,5,1,Delivered,2024-08-15,2024-08-15 23:48:37,441.57,30.0,0.0,0.0,0,0,
3300,31,2,5,Refunded,2025-05-26,2025-05-26 21:16:23,256.92,22.0,17.43,44.78,25,1,0
3301,73,1,1,Delivered,2025-10-07,2025-10-07 23:27:22,241.38,30.0,24.54,59.23,0,1,0
3302,195,1,28,Delivered,2025-04-06,2025-04-06 23:54:14,513.78,20.0,24.34,125.05,20,1,0
3303,498,4,6,Delivered,2025-11-09,2025-11-09 21:47:29,332.17,30.0,14.92,49.56,0,0,
3304,233,4,12,Delivered,2025-08-28,2025-08-28 23:30:40,572.55,27.0,13.95,79.87,0,1,0
3305,418,1,2,Delivered,2025-10-25,2025-10-25 23:16:43,319.54,28.0,20.22,64.61,0,1,0
3306,420,5,2,Delivered,2025-01-04,2025-01-04 21:18:35,690.45,28.0,0.0,0.0,0,1,0
3307,366,3,5,Delivered,2024-11-14,2024-11-14 18:12:53,265.96,22.0,16.94,45.05,15,1,0
3308,199,1,2,Delivered,2025-05-10,2025-05-10 21:56:49,461.12,28.0,20.71,95.5,0,1,0
3309,174,3,12,Delivered,2024-09-19,2024-09-19 16:15:31,271.99,27.0,17.87,48.6,0,0,
3310,358,3,35,Delivered,2024-12-18,2024-12-18 19:06:17,560.18,38.0,17.91,100.33,0,0,
3311,456,3,1,Cancelled,2024-01-05,2024-01-05 13:57:38,371.27,30.0,19.25,71.47,0,1,1
3312,19,3,2,Delivered,2024-04-04,2024-04-04 18:06:51,665.98,0.0,15.31,101.96,0,1,0
3313,423,2,10,Delivered,2024-09-19,2024-09-19 23:53:01,885.64,32.0,15.56,137.81,50,0,
3314,48,1,5,Cancelled,2025-12-02,2025-12-02 22:00:18,472.34,22.0,23.39,110.48,0,1,1
3315,64,1,11,Delivered,2025-08-02,2025-08-02 13:05:01,615.84,28.0,23.9,147.19,20,1,0
3316,185,1,24,Delivered,2024-04-03,2024-04-03 03:44:41,260.39,20.0,20.18,52.55,0,0,
3317,287,1,9,Delivered,2024-06-17,2024-06-17 22:27:36,582.96,42.0,20.42,119.04,0,0,
3318,292,1,10,Delivered,2025-02-02,2025-02-02 19:53:59,522.84,32.0,24.74,129.35,0,0,
3319,8,2,4,Delivered,2025-11-06,2025-11-06 17:08:06,623.29,35.0,15.73,98.04,0,0,
3320,226,5,1,Delivered,2024-11-20,2024-11-20 19:05:46,503.2,30.0,0.0,0.0,0,1,0
3321,460,2,2,Delivered,2024-06-29,2024-06-29 12:38:06,257.57,28.0,16.83,43.35,0,1,0
3322,203,3,33,Delivered,2024-10-23,2024-10-23 09:43:09,235.05,20.0,19.96,46.92,0,1,1
3323,217,2,7,Delivered,2025-12-30,2025-12-30 14:46:07,166.25,25.0,16.98,28.23,10,1,0
3324,447,4,26,Delivered,2025-05-01,2025-05-01 13:50:33,594.72,22.0,14.57,86.65,0,1,0
3325,138,1,2,Delivered,2025-05-09,2025-05-09 21:01:02,566.32,28.0,23.88,135.24,0,0,
3326,396,3,13,Delivered,2024-08-23,2024-08-23 14:53:39,165.76,25.0,18.64,30.9,0,1,0
3327,243,3,25,Delivered,2025-05-06,2025-05-06 14:39:31,281.27,20.0,16.34,45.96,0,1,1
3328,393,2,6,Delivered,2025-03-25,2025-03-25 18:23:17,324.01,30.0,16.64,53.92,50,0,
3329,324,1,5,Cancelled,2024-01-20,2024-01-20 20:21:49,267.58,0.0,22.9,61.28,0,0,
3330,315,5,10,Delivered,2024-06-12,2024-06-12 22:12:50,429.48,32.0,0.0,0.0,0,0,
3331,474,3,1,Delivered,2024-05-02,2024-05-02 21:51:15,658.04,30.0,15.04,98.97,0,1,1
3332,433,1,5,Delivered,2024-11-16,2024-11-16 13:15:16,371.33,22.0,22.47,83.44,10,1,0
3333,284,4,5,Refunded,2025-11-21,2025-11-21 13:35:21,402.22,22.0,15.0,60.33,10,0,
3334,360,1,17,Delivered,2025-02-14,2025-02-14 00:56:24,338.97,20.0,24.15,81.86,0,1,0
3335,347,5,2,Delivered,2025-09-04,2025-09-04 01:01:41,251.1,28.0,0.0,0.0,0,1,0
3336,35,3,10,Rejected,2025-03-15,2025-03-15 12:23:28,440.87,32.0,19.91,87.78,0,0,
3337,308,5,6,Delivered,2025-05-11,2025-05-11 13:02:40,498.65,30.0,0.0,0.0,0,0,
3338,286,1,34,Delivered,2024-07-01,2024-07-01 21:40:43,309.41,20.0,24.24,75.0,25,0,
3339,3,1,2,Delivered,2025-06-22,2025-06-22 23:05:42,250.9,28.0,24.86,62.37,20,1,1
3340,284,4,5,Delivered,2024-06-20,2024-06-20 14:08:30,359.66,22.0,14.65,52.69,0,1,0
3341,423,2,10,Delivered,2024-07-03,2024-07-03 23:17:21,792.58,32.0,15.24,120.79,30,0,
3342,389,1,1,Delivered,2024-05-14,2024-05-14 22:23:06,428.47,30.0,20.69,88.65,50,1,0
3343,26,1,1,Delivered,2025-02-08,2025-02-08 20:02:09,659.32,30.0,23.87,157.38,0,0,
3344,101,1,5,Delivered,2025-10-17,2025-10-17 19:51:06,330.25,22.0,24.66,81.44,50,1,0
3345,440,5,23,Delivered,2024-03-12,2024-03-12 12:43:32,702.82,20.0,0.0,0.0,50,1,0
3346,359,1,3,Cancelled,2025-05-09,2025-05-09 01:54:32,324.06,45.0,24.42,79.14,15,1,0
3347,398,2,7,Delivered,2024-01-10,2024-01-10 13:54:43,325.6,25.0,15.56,50.66,0,1,0
3348,224,3,6,Delivered,2024-01-07,2024-01-07 22:06:48,482.85,30.0,18.56,89.62,0,1,0
3349,236,1,7,Delivered,2024-06-22,2024-06-22 13:42:18,219.09,25.0,23.42,51.31,15,0,
3350,55,3,5,Delivered,2024-01-17,2024-01-17 13:18:49,441.3,22.0,16.42,72.46,0,1,1
3351,203,1,33,Delivered,2024-08-28,2024-08-28 20:14:48,585.07,20.0,21.47,125.61,30,1,0
3352,282,3,12,Delivered,2024-05-01,2024-05-01 20:13:47,220.82,0.0,19.34,42.71,0,1,0
3353,476,1,9,Delivered,2024-05-16,2024-05-16 00:31:31,324.66,42.0,24.23,78.67,0,1,0
3354,296,1,2,Delivered,2025-02-21,2025-02-21 13:58:23,483.66,28.0,23.32,112.79,0,1,0
3355,146,4,14,Delivered,2024-08-20,2024-08-20 20:17:50,151.48,25.0,12.63,19.13,20,1,0
3356,163,2,14,Delivered,2024-08-16,2024-08-16 14:48:12,375.04,25.0,15.88,59.56,50,0,
3357,291,4,5,Delivered,2024-04-13,2024-04-13 12:06:59,163.61,22.0,12.44,20.35,30,1,0
3358,21,1,3,Cancelled,2024-06-02,2024-06-02 20:24:19,708.48,45.0,20.89,148.0,50,1,0
3359,375,1,1,Delivered,2025-05-04,2025-05-04 20:40:22,219.66,30.0,21.13,46.41,0,1,0
3360,30,1,17,Cancelled,2024-04-12,2024-04-12 01:13:37,428.35,20.0,20.11,86.14,10,1,0
3361,96,3,7,Delivered,2024-03-21,2024-03-21 13:56:33,263.72,25.0,16.66,43.94,0,0,
3362,381,3,16,Delivered,2024-04-27,2024-04-27 20:43:42,342.53,20.0,15.59,53.4,0,1,0
3363,130,1,10,Delivered,2025-05-24,2025-05-24 13:45:18,697.59,32.0,21.34,148.87,0,0,
3364,398,5,7,Cancelled,2024-08-25,2024-08-25 19:51:11,387.69,25.0,0.0,0.0,0,0,
3365,140,3,17,Delivered,2024-03-28,2024-03-28 02:00:58,270.14,20.0,15.15,40.93,25,1,1
3366,243,1,25,Delivered,2024-10-25,2024-10-25 17:20:51,329.63,20.0,21.34,70.34,20,1,0
3367,326,1,6,Delivered,2024-08-01,2024-08-01 18:12:37,151.33,30.0,24.33,36.82,5,1,0
3368,195,4,28,Delivered,2024-12-17,2024-12-17 19:37:23,375.28,20.0,13.43,50.4,5,1,0
3369,154,1,26,Delivered,2024-01-09,2024-01-09 22:42:05,602.42,22.0,20.94,126.15,0,1,0
3370,483,1,2,Delivered,2024-11-10,2024-11-10 14:44:30,413.92,28.0,20.54,85.02,0,0,
3371,385,5,18,Cancelled,2025-03-27,2025-03-27 18:15:55,394.22,20.0,0.0,0.0,0,1,0
3372,161,2,10,Delivered,2025-04-14,2025-04-14 22:28:30,543.71,32.0,15.2,82.64,0,0,
3373,149,1,33,Delivered,2025-01-23,2025-01-23 14:07:02,248.12,20.0,23.68,58.75,0,1,0
3374,128,3,12,Delivered,2025-03-24,2025-03-24 18:47:51,462.29,27.0,16.57,76.6,0,1,0
3375,6,2,2,Delivered,2025-07-28,2025-07-28 14:47:48,319.54,0.0,16.64,53.17,0,1,0
3376,426,1,1,Delivered,2024-04-24,2024-04-24 23:01:06,389.34,30.0,21.67,84.37,0,1,0
3377,326,2,6,Delivered,2025-11-06,2025-11-06 13:58:07,522.53,30.0,17.96,93.85,50,1,0
3378,245,1,11,Delivered,2025-11-04,2025-11-04 20:19:49,507.81,28.0,21.91,111.26,0,1,0
3379,437,2,4,Delivered,2024-10-08,2024-10-08 13:25:41,882.1,35.0,16.27,143.52,20,1,0
3380,486,2,25,Delivered,2024-10-30,2024-10-30 23:07:32,461.32,20.0,15.79,72.84,10,1,0
3381,121,1,7,Delivered,2025-05-25,2025-05-25 23:48:10,484.54,25.0,20.56,99.62,0,0,
3382,233,4,12,Delivered,2024-10-25,2024-10-25 18:57:11,645.62,27.0,14.11,91.1,30,0,
3383,88,5,5,Delivered,2025-10-20,2025-10-20 10:26:35,308.9,22.0,0.0,0.0,0,1,0
3384,328,2,7,Delivered,2025-06-01,2025-06-01 22:00:02,418.54,25.0,17.31,72.45,0,1,0
3385,201,1,10,Delivered,2025-10-02,2025-10-02 20:19:46,312.37,32.0,24.98,78.03,30,1,0
3386,117,1,14,Delivered,2024-04-16,2024-04-16 21:53:47,309.75,25.0,22.82,70.68,0,1,0
3387,100,2,3,Delivered,2024-02-07,2024-02-07 19:34:44,822.1,45.0,17.81,146.42,0,0,
3388,377,1,11,Delivered,2025-06-26,2025-06-26 21:46:50,504.61,28.0,22.99,116.01,0,1,0
3389,213,2,15,Delivered,2025-07-24,2025-07-24 12:24:03,398.77,22.0,17.49,69.74,10,1,0
3390,179,1,12,Delivered,2025-09-18,2025-09-18 15:54:41,593.53,27.0,20.38,120.96,30,1,0
3391,395,1,6,Delivered,2024-04-17,2024-04-17 21:29:23,368.97,30.0,23.85,88.0,0,1,0
3392,464,1,9,Delivered,2025-05-15,2025-05-15 12:18:46,724.91,42.0,21.8,158.03,0,1,0
3393,366,1,5,Cancelled,2024-03-03,2024-03-03 23:35:31,373.91,22.0,24.49,91.57,10,1,0
3394,342,1,1,Delivered,2024-10-25,2024-10-25 23:52:32,621.49,30.0,24.98,155.25,0,0,
3395,210,2,2,Delivered,2025-02-04,2025-02-04 22:07:50,252.37,28.0,16.79,42.37,25,1,0
3396,418,2,2,Delivered,2024-03-04,2024-03-04 20:01:59,458.14,28.0,17.82,81.64,0,1,0
3397,230,3,32,Delivered,2025-09-08,2025-09-08 20:35:31,446.32,0.0,16.07,71.72,0,1,0
3398,154,2,26,Delivered,2025-08-14,2025-08-14 22:08:16,355.26,22.0,17.96,63.8,0,1,1
3399,94,1,12,Delivered,2025-09-29,2025-09-29 22:06:43,158.43,27.0,20.56,32.57,5,1,0
3400,193,5,14,Delivered,2024-11-05,2024-11-05 23:25:59,240.59,25.0,0.0,0.0,20,1,0
3401,145,3,9,Delivered,2024-07-05,2024-07-05 21:41:08,394.66,42.0,19.23,75.89,0,0,
3402,8,5,4,Delivered,2024-09-03,2024-09-03 19:08:06,463.61,35.0,0.0,0.0,20,0,
3403,154,1,26,Delivered,2024-11-15,2024-11-15 19:31:57,444.55,22.0,22.44,99.76,0,0,
3404,35,3,10,Delivered,2024-05-25,2024-05-25 23:13:33,249.93,32.0,17.66,44.14,50,0,
3405,382,3,4,Refunded,2024-12-10,2024-12-10 22:58:52,895.94,35.0,16.78,150.34,0,0,
3406,328,2,7,Refunded,2025-10-11,2025-10-11 21:53:46,195.22,25.0,15.69,30.63,5,1,0
3407,270,1,5,Delivered,2025-08-03,2025-08-03 23:05:24,120.21,22.0,24.46,29.4,50,1,0
3408,93,3,6,Delivered,2025-06-01,2025-06-01 21:31:39,156.83,30.0,19.92,31.24,0,1,0
3409,487,3,6,Delivered,2025-03-08,2025-03-08 03:16:37,283.92,30.0,16.72,47.47,30,0,
3410,275,1,33,Delivered,2024-06-15,2024-06-15 23:01:30,178.47,20.0,22.09,39.42,0,0,
3411,114,3,24,Delivered,2025-03-18,2025-03-18 21:26:42,370.89,20.0,16.05,59.53,10,1,0
3412,153,2,5,Delivered,2025-10-21,2025-10-21 23:34:59,271.62,22.0,16.61,45.12,10,1,0
3413,499,5,3,Cancelled,2025-01-20,2025-01-20 19:11:03,278.87,45.0,0.0,0.0,0,0,
3414,392,2,35,Delivered,2024-01-24,2024-01-24 13:40:16,274.42,38.0,15.38,42.21,20,0,
3415,436,3,20,Delivered,2024-09-06,2024-09-06 21:51:52,497.58,22.0,16.71,83.15,0,0,
3416,405,3,11,Delivered,2025-09-17,2025-09-17 14:30:13,225.42,28.0,16.14,36.38,0,1,0
3417,311,1,10,Cancelled,2025-04-11,2025-04-11 23:23:24,680.66,32.0,20.56,139.94,0,1,1
3418,137,1,16,Delivered,2025-11-06,2025-11-06 19:32:37,260.72,20.0,20.0,52.14,0,0,
3419,127,1,22,Delivered,2025-07-04,2025-07-04 23:55:55,164.92,22.0,20.03,33.03,15,1,0
3420,53,5,2,Delivered,2025-11-12,2025-11-12 13:57:11,294.37,28.0,0.0,0.0,20,1,1
3421,11,5,14,Pending,2024-02-02,2024-02-02 15:59:30,148.09,25.0,0.0,0.0,0,0,
3422,92,1,29,Delivered,2024-04-10,2024-04-10 20:26:44,782.4,20.0,21.89,171.27,50,1,1
3423,147,5,13,Delivered,2025-03-02,2025-03-02 17:33:13,673.5,25.0,0.0,0.0,0,0,
3424,39,5,4,Delivered,2025-12-16,2025-12-16 21:09:49,315.31,35.0,0.0,0.0,20,0,
3425,358,4,35,Delivered,2025-05-16,2025-05-16 16:57:25,551.04,38.0,14.78,81.44,50,0,
3426,138,1,2,Delivered,2025-01-24,2025-01-24 21:33:34,183.32,28.0,22.74,41.69,0,1,0
3427,211,2,1,Delivered,2025-08-15,2025-08-15 13:48:57,352.35,30.0,17.36,61.17,0,1,0
3428,29,2,13,Delivered,2025-06-12,2025-06-12 21:24:30,653.2,25.0,15.12,98.76,0,1,0
3429,466,4,12,Delivered,2024-11-10,2024-11-10 23:30:04,498.05,27.0,13.85,68.98,20,1,0
3430,258,5,16,Delivered,2024-09-28,2024-09-28 20:46:44,306.73,20.0,0.0,0.0,0,0,
3431,109,1,11,Delivered,2025-12-26,2025-12-26 23:12:00,464.13,28.0,24.56,113.99,0,1,1
3432,288,2,8,Delivered,2024-02-23,2024-02-23 12:48:10,472.45,40.0,16.76,79.18,0,0,
3433,61,5,2,Delivered,2024-06-01,2024-06-01 21:52:19,142.01,28.0,0.0,0.0,0,0,
3434,471,2,18,Delivered,2024-03-27,2024-03-27 22:19:58,414.57,20.0,15.35,63.64,0,0,
3435,120,1,12,Delivered,2025-04-04,2025-04-04 14:06:36,184.1,27.0,21.19,39.01,0,1,0
3436,54,5,12,Delivered,2024-05-22,2024-05-22 13:43:34,661.08,27.0,0.0,0.0,0,0,
3437,14,1,20,Refunded,2025-06-06,2025-06-06 12:24:36,1046.69,22.0,23.27,243.56,0,1,0
3438,182,3,14,Refunded,2025-02-28,2025-02-28 12:40:21,440.4,25.0,19.88,87.55,0,1,0
3439,358,5,35,Delivered,2025-07-03,2025-07-03 19:44:46,823.09,38.0,0.0,0.0,0,0,
3440,290,5,1,Refunded,2024-12-10,2024-12-10 22:56:33,312.5,30.0,0.0,0.0,25,1,0
3441,441,2,10,Delivered,2024-12-27,2024-12-27 00:23:21,422.03,32.0,16.78,70.82,0,0,
3442,214,3,16,Cancelled,2025-10-16,2025-10-16 00:49:01,157.11,20.0,19.49,30.62,5,1,0
3443,192,2,7,Delivered,2024-09-23,2024-09-23 13:32:04,203.75,0.0,17.74,36.15,0,1,0
3444,409,4,3,Pending,2024-03-16,2024-03-16 03:44:04,461.77,45.0,14.39,66.45,0,1,0
3445,326,1,6,Delivered,2025-06-16,2025-06-16 12:05:01,647.16,0.0,22.42,145.09,0,1,0
3446,265,1,35,Delivered,2024-10-13,2024-10-13 20:48:09,509.56,38.0,22.36,113.94,30,0,
3447,266,1,21,Delivered,2025-05-15,2025-05-15 15:24:08,323.23,20.0,24.06,77.77,0,1,0
3448,360,2,17,Delivered,2025-02-16,2025-02-16 13:19:26,150.86,20.0,17.0,25.65,0,1,0
3449,375,2,1,Rejected,2024-08-26,2024-08-26 12:07:28,580.04,30.0,17.64,102.32,0,0,
3450,396,1,13,Delivered,2024-02-17,2024-02-17 20:42:51,576.09,25.0,21.87,125.99,0,1,0
3451,373,4,2,Delivered,2025-01-06,2025-01-06 14:53:44,550.43,28.0,14.62,80.47,0,1,0
3452,270,3,5,Delivered,2024-06-23,2024-06-23 20:18:06,165.23,0.0,19.09,31.54,0,0,
3453,39,5,4,Pending,2024-08-05,2024-08-05 17:04:35,563.73,35.0,0.0,0.0,50,1,0
3454,265,1,35,Delivered,2025-05-04,2025-05-04 12:29:00,826.69,38.0,24.04,198.74,30,0,
3455,411,1,7,Delivered,2024-04-01,2024-04-01 12:28:23,387.18,25.0,21.06,81.54,10,0,
3456,418,2,2,Delivered,2025-06-09,2025-06-09 09:17:00,515.62,28.0,16.33,84.2,0,1,0
3457,145,1,9,Rejected,2025-12-12,2025-12-12 22:37:14,805.2,42.0,22.65,182.38,0,1,0
3458,133,1,6,Delivered,2025-12-16,2025-12-16 20:04:29,475.52,30.0,23.22,110.42,0,1,0
3459,500,2,18,Delivered,2025-01-30,2025-01-30 15:09:45,426.45,20.0,16.95,72.28,0,1,0
3460,206,1,5,Delivered,2025-10-13,2025-10-13 23:41:58,386.59,22.0,24.68,95.41,0,1,0
3461,163,1,14,Delivered,2024-08-17,2024-08-17 22:50:00,430.93,25.0,22.79,98.21,0,1,0
3462,20,2,15,Delivered,2025-10-25,2025-10-25 21:11:01,311.76,22.0,17.69,55.15,0,1,0
3463,170,1,2,Delivered,2024-03-21,2024-03-21 18:47:57,264.54,28.0,22.3,58.99,30,1,0
3464,500,4,18,Delivered,2025-12-25,2025-12-25 23:05:58,198.82,20.0,12.28,24.42,10,1,0
3465,230,3,32,Delivered,2024-04-19,2024-04-19 20:43:51,186.98,20.0,18.8,35.15,15,0,
3466,398,3,7,Delivered,2024-12-24,2024-12-24 14:16:21,148.21,25.0,18.29,27.11,0,1,1
3467,265,1,35,Delivered,2024-12-03,2024-12-03 14:39:18,244.05,38.0,22.02,53.74,5,0,
3468,450,2,19,Delivered,2025-12-23,2025-12-23 13:23:20,202.13,20.0,15.56,31.45,0,1,0
3469,18,2,28,Refunded,2025-09-14,2025-09-14 20:00:59,363.72,20.0,16.04,58.34,0,0,
3470,180,2,5,Delivered,2024-10-23,2024-10-23 21:43:50,243.76,22.0,16.8,40.95,10,1,0
3471,18,2,28,Refunded,2025-02-04,2025-02-04 10:59:20,205.23,20.0,16.71,34.29,10,0,
3472,230,1,32,Cancelled,2024-01-15,2024-01-15 19:19:21,148.52,20.0,23.08,34.28,0,1,0
3473,411,1,7,Delivered,2024-02-15,2024-02-15 01:20:54,165.65,25.0,23.88,39.56,30,0,
3474,377,2,11,Delivered,2025-04-09,2025-04-09 19:58:47,195.88,28.0,16.19,31.71,0,1,0
3475,217,1,7,Delivered,2024-09-03,2024-09-03 11:46:21,284.42,25.0,23.32,66.33,0,1,0
3476,395,2,6,Delivered,2024-03-06,2024-03-06 14:23:26,374.89,30.0,16.86,63.21,0,0,
3477,89,1,5,Delivered,2024-09-28,2024-09-28 13:08:47,200.51,22.0,21.09,42.29,50,1,1
3478,414,1,7,Refunded,2025-08-04,2025-08-04 20:40:28,179.1,25.0,20.01,35.84,50,1,0
3479,166,4,12,Delivered,2024-12-11,2024-12-11 10:51:41,521.24,27.0,13.32,69.43,0,1,0
3480,132,1,29,Delivered,2025-02-18,2025-02-18 14:19:27,460.39,20.0,21.93,100.96,10,0,
3481,76,5,15,Delivered,2024-12-05,2024-12-05 21:25:39,599.35,22.0,0.0,0.0,0,1,0
3482,474,1,1,Delivered,2025-11-13,2025-11-13 12:00:41,471.69,30.0,22.75,107.31,0,1,0
3483,49,4,3,Delivered,2025-06-12,2025-06-12 14:51:39,338.81,45.0,13.28,44.99,0,0,
3484,133,1,6,Delivered,2025-10-31,2025-10-31 00:34:27,410.81,30.0,24.85,102.09,0,1,0
3485,315,1,10,Delivered,2025-05-06,2025-05-06 13:04:55,212.39,0.0,24.22,51.44,5,0,
3486,334,1,12,Delivered,2024-05-10,2024-05-10 17:53:03,385.26,27.0,20.13,77.55,0,1,1
3487,46,1,4,Delivered,2025-09-24,2025-09-24 22:30:14,862.16,35.0,24.48,211.06,30,1,0
3488,366,2,5,Delivered,2024-10-29,2024-10-29 22:31:38,306.89,22.0,15.76,48.37,0,1,0
3489,270,1,5,Delivered,2024-12-10,2024-12-10 21:31:25,186.26,22.0,24.35,45.35,20,1,1
3490,269,2,9,Delivered,2025-03-01,2025-03-01 18:30:05,696.59,42.0,17.02,118.56,0,1,0
3491,225,1,5,Pending,2024-04-03,2024-04-03 18:36:25,456.8,0.0,21.26,97.12,50,0,
3492,303,1,5,Delivered,2025-11-04,2025-11-04 21:33:05,379.58,22.0,22.22,84.34,0,1,0
3493,314,1,5,Delivered,2025-11-26,2025-11-26 13:48:46,482.33,22.0,21.17,102.11,0,1,0
3494,439,3,20,Delivered,2025-10-31,2025-10-31 18:02:16,364.73,22.0,18.5,67.48,10,1,0
3495,354,1,5,Delivered,2025-07-13,2025-07-13 18:28:14,351.65,22.0,24.65,86.68,0,1,0
3496,135,5,5,Delivered,2025-04-07,2025-04-07 13:10:11,366.42,22.0,0.0,0.0,0,1,1
3497,179,1,12,Delivered,2025-04-30,2025-04-30 19:25:57,404.9,27.0,23.25,94.14,0,1,0
3498,52,5,8,Delivered,2024-04-04,2024-04-04 17:02:30,626.76,40.0,0.0,0.0,30,1,0
3499,311,1,10,Cancelled,2024-07-02,2024-07-02 23:04:41,516.49,0.0,20.98,108.36,50,1,1
3500,192,2,7,Refunded,2024-05-23,2024-05-23 13:43:43,255.47,25.0,17.07,43.61,20,1,0
3501,446,1,19,Delivered,2025-02-28,2025-02-28 13:20:13,549.55,20.0,24.83,136.45,50,1,0
3502,96,3,7,Delivered,2025-06-08,2025-06-08 22:57:06,1101.59,25.0,17.99,198.18,50,0,
3503,391,1,20,Pending,2025-03-18,2025-03-18 11:40:08,542.01,22.0,21.47,116.37,0,1,0
3504,335,1,14,Delivered,2025-01-02,2025-01-02 00:37:35,262.54,25.0,21.96,57.65,0,1,0
3505,147,1,13,Delivered,2025-07-15,2025-07-15 20:45:35,394.02,0.0,20.83,82.07,0,1,1
3506,354,1,5,Delivered,2024-08-08,2024-08-08 23:02:33,368.32,22.0,20.94,77.13,0,1,0
3507,284,1,5,Delivered,2025-09-19,2025-09-19 00:50:01,340.4,22.0,20.33,69.2,0,1,1
3508,338,1,4,Delivered,2025-03-28,2025-03-28 18:57:22,797.79,35.0,21.09,168.25,0,1,0
